id,mode,modified,departure,duration,waiting_time,percent_waiting,duration_before
21964,Bike,false,06:46:00.0,279.1437,0,0,0
22458,Walk,false,06:50:00.0,308.7201,0,0,0
22462,Walk,false,06:50:00.0,312.3388,0,0,0
22428,Walk,false,06:48:00.0,729.5476,0,0,0
22463,Walk,false,07:00:00.0,312.3388,0,0,0
22638,Walk,false,06:58:00.0,601.2491,0,0,0
21934,Bike,false,07:02:00.0,472.4542,21.1159,4,0
21938,Bike,false,07:02:00.0,476.1116,25.329,5,0
22746,Walk,false,07:00:00.0,659.8724,0,0,0
22396,Walk,false,07:02:00.0,567.8272,41.4258,7,0
22628,Bike,false,07:04:00.0,459.3554,2,0,0
22624,Bike,false,07:04:00.0,461.7312,19.0676,4,0
21798,Walk,false,07:03:00.0,537.563,0,0,0
22732,Walk,false,07:03:00.0,550.26,0,0,0
22060,Bike,false,07:08:00.0,270.2914,0,0,0
22056,Bike,false,07:08:00.0,281.8898,0,0,0
22400,Walk,false,07:02:00.0,642.2289,0,0,0
22294,Bike,false,07:08:00.0,282.3758,6.6721,2,0
22298,Bike,false,07:08:00.0,289.344,1.552,0,0
21870,Bike,false,07:07:00.0,395.1359,1,0,0
22158,Walk,false,07:05:00.0,515.7186,0,0,0
21874,Bike,false,07:07:00.0,399.5863,25.2156,6,0
22346,Walk,false,07:05:00.0,571.6418,0,0,0
22459,Walk,false,07:00:00.0,900.2309,0,0,0
22320,Walk,false,07:04:00.0,664.1188,0,0,0
22160,Bike,false,07:11:00.0,275.157,0.2,0,0
21780,Bike,false,07:07:00.0,533.3234,15.9733,2,0
22310,Walk,false,07:04:00.0,722.9558,0,0,0
22678,Walk,false,07:12:00.0,253.4067,0,0,0
21774,Bike,false,07:14:00.0,179.7693,0,0,0
21778,Bike,false,07:14:00.0,198.6025,0,0,0
21742,Walk,false,07:17:00.0,24.227,0,0,0
22472,Bike,false,07:09:00.0,522.3594,26.5135,5,0
21642,Walk,false,07:09:00.0,559.2991,0,0,0
22625,Bike,false,07:14:00.0,269.6205,8.3854,3,0
21935,Bike,false,07:12:00.0,402.1881,1.5,0,0
21984,Walk,false,07:18:00.0,64.6906,0,0,0
22234,Walk,false,07:04:00.0,937.1151,79.7009,8,0
21939,Bike,false,07:12:00.0,458.2439,3,0,0
22186,Bike,false,07:07:00.0,782.3868,23.3776,2,0
21948,Walk,false,07:11:00.0,544.2307,0,0,0
22008,Walk,false,07:12:00.0,492.6037,0,0,0
22752,Bike,false,07:15:00.0,319.3886,4.6829,1,0
22629,Bike,false,07:14:00.0,387.5569,2,0,0
22452,Walk,false,07:07:00.0,824.5245,0,0,0
21846,Bike,false,07:10:00.0,658.4622,28.1829,4,0
22720,Walk,false,07:20:00.0,66.5631,0,0,0
22206,Bike,false,07:16:00.0,308.7089,3.8058,1,0
21850,Bike,false,07:10:00.0,671.9281,31.7733,4,0
22748,Bike,false,07:15:00.0,372.2322,31.0666,8,0
22724,Walk,false,07:20:00.0,80.1744,0,0,0
21752,Bike,false,07:15:00.0,451.3404,0,0,0
22592,Walk,false,07:14:00.0,512.801,0,0,0
22018,Walk,false,07:13:00.0,586.8576,0,0,0
22062,Walk,false,07:14:00.0,533.5119,0,0,0
22066,Walk,false,07:14:00.0,542.251,0,0,0
22061,Bike,false,07:18:00.0,305.806,6.4674,2,0
21875,Bike,false,07:17:00.0,365.8179,5.4964,1,0
22001,Bike,false,07:16:00.0,429.2787,5.1458,1,0
22076,Bike,false,07:18:00.0,312.4025,17.0082,5,0
22574,Walk,false,07:12:00.0,672.7521,35.279,5,0
22620,Walk,false,07:13:00.0,621.2681,0,0,0
22401,Walk,false,07:12:00.0,684.4578,0,0,0
22299,Bike,false,07:18:00.0,336.0992,4.2696,1,0
21871,Bike,false,07:17:00.0,414.5172,2,0,0
22596,Walk,false,07:14:00.0,612.4385,0,0,0
22276,Walk,false,07:16:00.0,494.1202,29.0655,5,0
22756,Walk,false,07:15:00.0,566.2514,0,0,0
22578,Walk,false,07:12:00.0,754.9623,53.853,7,0
22368,Walk,false,07:14:00.0,665.7248,0,0,0
21822,Bike,false,07:15:00.0,608.106,2.2,0,0
21814,Walk,false,07:17:00.0,493.1919,0,0,0
22022,Walk,false,07:13:00.0,737.8669,0,0,0
22348,Bike,false,07:18:00.0,445.8981,14.9069,3,0
22358,Walk,false,07:15:00.0,631.3634,0,0,0
22352,Bike,false,07:18:00.0,466.1776,12.3006,2,0
22422,Walk,false,07:18:00.0,478.6311,0,0,0
22490,Walk,false,07:17:00.0,541.4019,0.0263,0,0
22295,Bike,false,07:18:00.0,499.0318,20.3926,4,0
22426,Walk,false,07:18:00.0,503.5705,0,0,0
22057,Bike,false,07:18:00.0,511.4402,7.4221,1,0
22176,Bike,false,07:19:00.0,472.2489,23.3692,4,0
22180,Bike,false,07:19:00.0,473.608,11.283,2,0
21638,Walk,false,07:09:00.0,1078.1022,0,0,0
22364,Walk,false,07:14:00.0,782.4424,46.5697,5,0
21876,Walk,false,07:16:00.0,665.1439,0,0,0
22754,Walk,false,07:13:00.0,847.7964,0,0,0
21810,Walk,false,07:17:00.0,609.5839,0,0,0
22397,Walk,false,07:12:00.0,921.0919,0,0,0
22488,Walk,false,07:18:00.0,566.6402,0,0,0
22482,Walk,false,07:19:00.0,519.164,0,0,0
22146,Walk,false,07:14:00.0,820.2786,0,0,0
22006,Walk,false,07:11:00.0,1003.012,42.7416,4,0
22552,Bike,false,07:23:00.0,284.6125,5.3022,1,0
22556,Bike,false,07:23:00.0,290.3328,1.4698,0,0
22662,Bike,false,07:23:00.0,300.0414,7.3379,2,0
22304,Bike,false,07:18:00.0,604.9196,8.1527,1,0
22658,Bike,false,07:23:00.0,307.6917,27.2351,8,0
22300,Bike,false,07:18:00.0,615.8204,2.9578,0,0
21643,Walk,false,07:19:00.0,559.2991,0,0,0
22036,Walk,false,07:17:00.0,687.1238,0,0,0
21694,Bike,false,07:19:00.0,577.7864,18.6691,3,0
22406,Bike,false,07:19:00.0,580.543,24.4545,4,0
22402,Bike,false,07:19:00.0,584.3953,18.0532,3,0
21779,Bike,false,07:24:00.0,288.7553,0,0,0
21847,Bike,false,07:20:00.0,542.6371,3.6723,0,0
21970,Bike,false,07:24:00.0,309.5957,22.7988,7,0
22742,Bike,false,07:23:00.0,372.442,9.2197,2,0
21690,Bike,false,07:19:00.0,613.1832,10.6301,1,0
22692,Bike,false,07:22:00.0,436.408,6.6752,1,0
22312,Walk,false,07:20:00.0,556.8005,0,0,0
21880,Bike,false,07:22:00.0,438.5236,62.1417,14,0
22753,Bike,false,07:25:00.0,267.8059,8.3122,3,0
22270,Walk,false,07:22:00.0,448.1391,39.1782,8,0
22575,Walk,false,07:22:00.0,448.1631,0,0,0
21966,Bike,false,07:24:00.0,330.5415,21.8032,6,0
22670,Bike,false,07:25:00.0,281.6839,0,0,0
22220,Walk,false,07:21:00.0,522.8626,0,0,0
22666,Bike,false,07:25:00.0,290.6553,1.6491,0,0
22142,Bike,false,07:17:00.0,778.5122,0.5,0,0
22572,Walk,false,07:19:00.0,660.2259,0,0,0
21858,Walk,false,07:21:00.0,541.4643,0,0,0
21820,Walk,false,07:21:00.0,543.9617,0,0,0
22690,Walk,false,07:22:00.0,492.7139,0,0,0
21734,Bike,false,07:22:00.0,501.5963,1.2361,0,0
21730,Bike,false,07:22:00.0,501.8666,15.2682,3,0
22749,Bike,false,07:25:00.0,323.981,1.5,0,0
22758,Bike,false,07:26:00.0,266.8082,0.2,0,0
22721,Walk,false,07:30:00.0,35.7405,0,0,0
21698,Bike,false,07:26:00.0,279.4558,0.9211,0,0
22355,Walk,false,07:25:00.0,351.226,0,0,0
22274,Walk,false,07:22:00.0,542.3091,0,0,0
22725,Walk,false,07:30:00.0,80.1744,0,0,0
22118,Walk,false,07:22:00.0,560.6818,3.9777,0,0
22216,Bike,false,07:23:00.0,501.5371,0.5,0,0
22484,Walk,false,07:22:00.0,576.3807,0,0,0
21644,Bike,false,07:26:00.0,348.3143,17.0619,4,0
21648,Bike,false,07:26:00.0,359.9135,18.3484,5,0
22184,Bike,false,07:22:00.0,608.4126,8.9758,1,0
21794,Walk,false,07:21:00.0,670.455,0,0,0
22760,Walk,false,07:21:00.0,683.71,0,0,0
22446,Walk,false,07:21:00.0,715.7807,45.7526,6,0
22122,Walk,false,07:22:00.0,661.9182,19.6364,2,0
22067,Walk,false,07:24:00.0,542.251,0,0,0
21706,Bike,false,07:26:00.0,424.3272,0,0,0
21702,Bike,false,07:26:00.0,428.8666,13.316,3,0
21986,Bike,false,07:26:00.0,430.1305,5.735,1,0
22593,Walk,false,07:24:00.0,556.4787,12.7194,2,0
22640,Walk,false,07:14:00.0,1160.1416,62.8132,5,0
21772,Walk,false,07:24:00.0,565.0406,0,0,0
21804,Walk,false,07:22:00.0,691.4394,0,0,0
22226,Walk,false,07:25:00.0,511.525,0,0,0
21990,Bike,false,07:26:00.0,459.7474,35.7922,7,0
22438,Bike,false,07:25:00.0,530.9492,24.2668,4,0
22442,Bike,false,07:25:00.0,538.6907,15.9167,2,0
22301,Bike,false,07:28:00.0,360.2209,1.9138,0,0
21768,Walk,false,07:24:00.0,608.0998,0.2955,0,0
21851,Bike,false,07:20:00.0,851.7623,39.754,4,0
22414,Bike,false,07:28:00.0,373.6164,9.6527,2,0
21806,Walk,false,07:27:00.0,439.8571,0,0,0
22019,Walk,false,07:23:00.0,681.3084,0,0,0
22597,Walk,false,07:24:00.0,624.877,0,0,0
22349,Bike,false,07:28:00.0,393.578,42.3726,10,0
21982,Bike,false,07:23:00.0,694.0289,1,0,0
22410,Bike,false,07:28:00.0,394.3497,8.6655,2,0
22050,Bike,false,07:30:00.0,274.835,2.5137,0,0
21828,Walk,false,07:26:00.0,518.1653,0,0,0
22403,Bike,false,07:29:00.0,338.6658,20.5138,6,0
21978,Bike,false,07:23:00.0,706.9849,2.4912,0,0
22200,Bike,false,07:31:00.0,242.0294,2.9802,1,0
21656,Walk,false,07:28:00.0,422.4163,0,0,0
22054,Bike,false,07:30:00.0,304.3001,0.2,0,0
21815,Walk,false,07:27:00.0,493.1919,0,0,0
22204,Bike,false,07:31:00.0,256.7504,3.9034,1,0
22034,Walk,false,07:24:00.0,689.4188,0,0,0
22181,Bike,false,07:29:00.0,393.4852,2,0,0
22384,Walk,false,07:26:00.0,579.4808,0,0,0
22063,Walk,false,07:24:00.0,703.0004,0,0,0
21824,Walk,false,07:26:00.0,586.1107,0,0,0
22450,Walk,false,07:21:00.0,886.3622,50.3277,5,0
21922,Bike,false,07:31:00.0,289.7212,0.5,0,0
22636,Walk,false,07:26:00.0,595.0742,0,0,0
22353,Bike,false,07:28:00.0,480.8892,3.7779,0,0
21654,Walk,false,07:28:00.0,482.4744,0,0,0
22359,Walk,false,07:25:00.0,662.7268,0,0,0
22369,Walk,false,07:24:00.0,731.4496,0,0,0
22407,Bike,false,07:29:00.0,432.596,10.4908,2,0
22082,Walk,false,07:25:00.0,672.6401,0,0,0
22664,Bike,false,07:28:00.0,499.8849,18.6228,3,0
22530,Bike,false,07:31:00.0,322.3993,11.7235,3,0
22694,Bike,false,07:30:00.0,382.9063,0.5,0,0
22427,Walk,false,07:28:00.0,503.5705,0,0,0
21680,Bike,false,07:31:00.0,327.0139,0.5,0,0
21684,Bike,false,07:31:00.0,329.8169,7.601,2,0
22579,Walk,false,07:22:00.0,872.8517,16.7801,1,0
21670,Bike,false,07:26:00.0,640.5777,4.8163,0,0
22090,Walk,false,07:24:00.0,770.091,0,0,0
21691,Bike,false,07:29:00.0,472.9258,31.3354,6,0
22618,Walk,false,07:26:00.0,656.5483,27.9589,4,0
22614,Walk,false,07:26:00.0,659.8595,24.0831,3,0
22557,Bike,false,07:33:00.0,247.4787,15.3128,6,0
22630,Walk,false,07:26:00.0,668.555,0,0,0
22528,Walk,false,07:28:00.0,555.0225,0,0,0
22388,Walk,false,07:26:00.0,679.1408,0,0,0
22344,Bike,false,07:30:00.0,441.4875,35.6722,8,0
22340,Bike,false,07:30:00.0,445.5552,67.0558,15,0
22382,Bike,false,07:27:00.0,630.5856,2.3716,0,0
22023,Walk,false,07:23:00.0,875.7338,0,0,0
22177,Bike,false,07:29:00.0,516.0442,60.87,11,0
22498,Walk,false,07:29:00.0,518.7846,0.5979,0,0
21731,Bike,false,07:32:00.0,342.6797,11.2087,3,0
22602,Bike,false,07:25:00.0,768.6944,3.9822,0,0
21954,Walk,false,07:28:00.0,594.0623,21.538,3,0
21971,Bike,false,07:34:00.0,234.8293,0.5,0,0
21790,Bike,false,07:33:00.0,297.9742,0,0,0
21786,Bike,false,07:33:00.0,305.4596,0.893,0,0
22632,Walk,false,07:26:00.0,726.0799,0,0,0
21708,Walk,false,07:21:00.0,1033.1778,43.6033,4,0
21722,Walk,false,07:18:00.0,1214.9229,0,0,0
22454,Walk,false,07:27:00.0,674.9766,0,0,0
21744,Walk,false,07:30:00.0,498.6655,0,0,0
22254,Walk,false,07:29:00.0,560.3432,0,0,0
21718,Walk,false,07:18:00.0,1220.9196,0,0,0
22182,Walk,false,07:31:00.0,447.0593,0,0,0
21650,Walk,false,07:28:00.0,637.3139,0,0,0
22663,Bike,false,07:33:00.0,356.7017,12.1236,3,0
21962,Walk,false,07:29:00.0,604.8831,0,0,0
22553,Bike,false,07:33:00.0,369.8697,19.015,5,0
22136,Bike,false,07:33:00.0,383.2547,1,0,0
22538,Walk,false,07:28:00.0,686.1247,0,0,0
22140,Bike,false,07:33:00.0,386.7099,26.0513,6,0
22644,Walk,false,07:14:00.0,1527.735,23.7257,1,0
21942,Bike,false,07:30:00.0,575.4101,29.5617,5,0
21784,Walk,false,07:31:00.0,518.2676,0,0,0
21811,Walk,false,07:27:00.0,758.8825,0,0,0
22032,Walk,false,07:30:00.0,579.7476,0,0,0
22671,Bike,false,07:35:00.0,288.5309,5.6984,1,0
22622,Bike,false,07:34:00.0,355.2012,14.5719,4,0
21821,Walk,false,07:31:00.0,543.9617,0,0,0
21950,Walk,false,07:28:00.0,731.3079,17.2658,2,0
22305,Bike,false,07:28:00.0,743.5527,61.5127,8,0
21956,Bike,false,07:32:00.0,506.2385,0,0,0
22250,Walk,false,07:29:00.0,700.6543,0,0,0
22338,Bike,false,07:33:00.0,461.0576,31.7919,6,0
22439,Bike,false,07:35:00.0,342.869,4.5084,1,0
21868,Walk,false,07:28:00.0,763.749,0,0,0
22740,Walk,false,07:29:00.0,705.0808,44.0529,6,0
22096,Walk,false,07:31:00.0,585.6823,0,0,0
22704,Walk,false,07:29:00.0,706.5136,0,0,0
22275,Walk,false,07:32:00.0,544.8145,2.5054,0,0
22659,Bike,false,07:33:00.0,485.3607,48.0524,9,0
21886,Walk,false,07:32:00.0,548.1596,0,0,0
21882,Walk,false,07:32:00.0,554.101,0,0,0
21830,Walk,false,07:31:00.0,628.9585,0,0,0
22568,Bike,false,07:34:00.0,449.5754,4.7554,1,0
22444,Walk,false,07:25:00.0,994.4926,0.2615,0,0
21998,Bike,false,07:35:00.0,407.3226,41.4133,10,0
21878,Walk,false,07:28:00.0,831.0431,0.9837,0,0
21920,Walk,false,07:25:00.0,1020.5722,1.2381,0,0
21678,Walk,false,07:33:00.0,542.22,0,0,0
22092,Walk,false,07:31:00.0,665.8161,0,0,0
21994,Bike,false,07:35:00.0,425.834,12.9057,3,0
21695,Bike,false,07:29:00.0,792.9721,70.2054,8,0
22744,Walk,false,07:32:00.0,613.9346,0,0,0
22684,Walk,false,07:30:00.0,735.7234,0,0,0
21940,Bike,false,07:36:00.0,379.7263,0,0,0
21735,Bike,false,07:32:00.0,624.9503,48.9269,7,0
22606,Walk,false,07:34:00.0,507.1269,0,0,0
21649,Bike,false,07:36:00.0,387.9665,5.615,1,0
21991,Bike,false,07:36:00.0,396.659,10.1906,2,0
21983,Bike,false,07:33:00.0,589.0944,1.5,0,0
22688,Walk,false,07:28:00.0,891.7754,1.8085,0,0
22700,Walk,false,07:29:00.0,838.7294,0,0,0
22674,Walk,false,07:33:00.0,608.8935,0.8925,0,0
21796,Bike,false,07:36:00.0,440.4357,20.3189,4,0
22646,Bike,false,07:37:00.0,381.0836,27.9581,7,0
22604,Walk,false,07:34:00.0,562.4424,0,0,0
22292,Walk,false,07:34:00.0,562.812,0,0,0
21766,Bike,false,07:36:00.0,443.795,10.4912,2,0
22570,Walk,false,07:32:00.0,684.064,0,0,0
21773,Walk,false,07:34:00.0,565.0406,0,0,0
22262,Bike,false,07:33:00.0,625.3912,30.4207,4,0
22192,Walk,false,07:26:00.0,1049.7163,0,0,0
22430,Bike,false,07:37:00.0,390.2473,2.9344,0,0
22378,Bike,false,07:36:00.0,456.3896,1.2316,0,0
22271,Walk,false,07:32:00.0,702.8789,0,0,0
22123,Walk,false,07:32:00.0,704.2,0,0,0
21864,Walk,false,07:28:00.0,946.5468,3.3486,0,0
21762,Bike,false,07:36:00.0,471.714,4.8497,1,0
22667,Bike,false,07:35:00.0,535.1731,40.9734,7,0
21782,Bike,false,07:36:00.0,476.8705,29.1117,6,0
21645,Bike,false,07:36:00.0,477.4783,44.0962,9,0
21987,Bike,false,07:36:00.0,479.2078,6.1858,1,0
21703,Bike,false,07:36:00.0,482.819,17.9757,3,0
21800,Walk,false,07:22:00.0,1332.0351,0,0,0
22415,Bike,false,07:38:00.0,396.5944,10.7487,2,0
21838,Walk,false,07:36:00.0,516.6463,0,0,0
21967,Bike,false,07:34:00.0,637.9254,11.0244,1,0
21769,Walk,false,07:34:00.0,638.1308,38.1389,5,0
21829,Walk,false,07:36:00.0,518.1653,0,0,0
22411,Bike,false,07:38:00.0,405.5691,2.6795,0,0
22394,Walk,false,07:35:00.0,589.7076,29.5912,5,0
21979,Bike,false,07:33:00.0,714.8197,3.4914,0,0
22131,Walk,false,07:38:00.0,419.8873,0,0,0
21912,Walk,false,07:25:00.0,1201.5531,47.3616,3,0
21805,Walk,false,07:32:00.0,782.8788,0,0,0
21707,Bike,false,07:36:00.0,555.7466,56.3062,10,0
22051,Bike,false,07:40:00.0,330.1475,25.9878,7,0
21808,Bike,false,07:38:00.0,452.5189,0,0,0
22423,Walk,false,07:28:00.0,1071.2997,1.8884,0,0
22637,Walk,false,07:36:00.0,595.0742,0,0,0
22242,Bike,false,07:36:00.0,595.6375,23.1218,3,0
22055,Bike,false,07:40:00.0,358.3662,1.5,0,0
21655,Walk,false,07:38:00.0,482.4744,0,0,0
22044,Bike,false,07:40:00.0,366.694,0.5,0,0
22710,Walk,false,07:36:00.0,608.169,0,0,0
22144,Bike,false,07:39:00.0,438.2117,24.4128,5,0
22048,Bike,false,07:40:00.0,379.1967,31.6653,8,0
22370,Bike,false,07:35:00.0,679.2752,17.0752,2,0
22390,Walk,false,07:35:00.0,679.2796,53.4139,7,0
21972,Bike,false,07:43:00.0,199.7264,0.5967,0,0
21976,Bike,false,07:43:00.0,199.9523,7.7495,3,0
21639,Walk,false,07:19:00.0,1641.2163,47.4008,2,0
22456,Walk,false,07:37:00.0,563.2577,0,0,0
22486,Bike,false,07:41:00.0,324.4968,11.9803,3,0
22268,Bike,false,07:34:00.0,744.8726,47.2641,6,0
22345,Bike,false,07:40:00.0,386.0909,2.7043,0,0
22205,Bike,false,07:41:00.0,331.598,5.4703,1,0
22536,Bike,false,07:42:00.0,274.7243,0.4831,0,0
22110,Walk,false,07:33:00.0,815.4265,59.5333,7,0
22532,Bike,false,07:42:00.0,278.6993,0.2,0,0
22106,Walk,false,07:33:00.0,823.5672,54.9977,6,0
22016,Walk,false,07:26:00.0,1258.9273,0,0,0
22208,Walk,false,07:42:00.0,299.6559,0,0,0
21791,Bike,false,07:43:00.0,240.6473,0.5,0,0
22154,Drive,false,07:05:00.0,2524.6931,145.4254,5,0
21852,Bike,false,07:43:00.0,257.8908,3.2354,1,0
22341,Bike,false,07:40:00.0,439.1607,31.2568,7,0
21856,Bike,false,07:43:00.0,266.9973,1.4524,0,0
21958,Walk,false,07:29:00.0,1108.1384,0,0,0
22516,Walk,false,07:45:00.0,150.0179,0,0,0
22362,Bike,false,07:39:00.0,514.8693,17.2763,3,0
22014,Bike,false,07:39:00.0,516.6307,29.5633,5,0
21817,Walk,false,07:31:00.0,996.6528,0,0,0
22264,Bike,false,07:34:00.0,820.8686,44.1497,5,0
21712,Bike,false,07:35:00.0,764.0508,81.4244,10,0
22619,Walk,false,07:36:00.0,705.4572,20.3195,2,0
21658,Bike,false,07:42:00.0,352.0663,17.9819,5,0
22164,Walk,false,07:37:00.0,655.5501,0,0,0
21662,Bike,false,07:42:00.0,358.5255,8.1842,2,0
22328,Walk,false,07:39:00.0,540.3568,0,0,0
22447,Walk,false,07:31:00.0,1024.2901,5.3377,0,0
22443,Bike,false,07:35:00.0,784.8511,8.7515,1,0
21918,Walk,false,07:28:00.0,1206.1299,44.271,3,0
21955,Walk,false,07:38:00.0,607.5473,35.023,5,0
22010,Bike,false,07:39:00.0,561.1454,17.341,3,0
22119,Walk,false,07:32:00.0,981.1631,40.3091,4,0
22255,Walk,false,07:39:00.0,561.9055,1.5623,0,0
21787,Bike,false,07:43:00.0,322.823,0,0,0
22520,Walk,false,07:45:00.0,206.3991,0,0,0
22380,Walk,false,07:40:00.0,507.4773,0,0,0
21681,Bike,false,07:41:00.0,449.858,5.5416,1,0
22201,Bike,false,07:41:00.0,451.9502,36.4755,8,0
22389,Walk,false,07:36:00.0,758.2816,0,0,0
22566,Walk,false,07:36:00.0,761.505,0,0,0
22672,Walk,false,07:40:00.0,531.4014,0,0,0
21825,Walk,false,07:36:00.0,776.2348,4.1772,0,0
21651,Walk,false,07:38:00.0,656.6682,0.4424,0,0
21963,Walk,false,07:39:00.0,609.7662,0,0,0
22330,Walk,false,07:37:00.0,734.741,0,0,0
22558,Walk,false,07:30:00.0,1169.875,0,0,0
21908,Walk,false,07:25:00.0,1469.9623,40.4929,2,0
22581,Walk,false,07:39:00.0,640.5621,27.5482,4,0
22074,Walk,false,07:39:00.0,652.0619,0,0,0
22451,Walk,false,07:31:00.0,1145.8029,23.4062,2,0
22141,Bike,false,07:43:00.0,430.3904,9.4136,2,0
22030,Walk,false,07:32:00.0,1093.6849,0,0,0
21758,Walk,false,07:42:00.0,500.7934,0,0,0
22097,Walk,false,07:41:00.0,585.6823,0,0,0
21930,Walk,false,07:50:00.0,50.3646,0,0,0
22198,Walk,false,07:43:00.0,485.0288,23.908,4,0
21887,Walk,false,07:42:00.0,549.3519,1.1923,0,0
21844,Walk,false,07:39:00.0,734.4645,0,0,0
21902,Walk,false,07:41:00.0,622.0288,0,0,0
21746,Walk,false,07:36:00.0,923.7543,0,0,0
22436,Walk,false,07:40:00.0,685.6973,0,0,0
22686,Bike,false,07:45:00.0,399.3811,2,0,0
21840,Walk,false,07:39:00.0,760.9478,0,0,0
22615,Walk,false,07:36:00.0,943.4165,40.6134,4,0
21754,Walk,false,07:42:00.0,592.5905,0,0,0
22586,Walk,false,07:43:00.0,536.3203,0,0,0
21883,Walk,false,07:42:00.0,616.6871,30.1079,4,0
21999,Bike,false,07:45:00.0,444.3729,1,0,0
22248,Walk,false,07:43:00.0,568.2821,0,0,0
22705,Walk,false,07:39:00.0,813.0272,0,0,0
21924,Walk,false,07:44:00.0,513.9157,0,0,0
22269,Bike,false,07:44:00.0,528.379,6.8483,1,0
21736,Bike,false,07:45:00.0,471.1094,1.5182,0,0
21740,Bike,false,07:45:00.0,486.1235,28.2397,5,0
22288,Walk,false,07:34:00.0,1159.9545,0,0,0
22293,Walk,false,07:44:00.0,562.7775,0,0,0
21869,Walk,false,07:38:00.0,927.498,0,0,0
22408,Walk,false,07:43:00.0,627.8821,0,0,0
21767,Bike,false,07:46:00.0,453.5905,2.5,0,0
21750,Walk,false,07:36:00.0,1055.1023,0,0,0
22251,Walk,false,07:39:00.0,878.9255,0,0,0
22212,Walk,false,07:42:00.0,703.1426,0,0,0
22244,Walk,false,07:43:00.0,653.8197,0,0,0
21833,Bike,false,07:46:00.0,493.6855,2.5,0,0
22232,Bike,false,07:46:00.0,494.1326,18.2341,3,0
22194,Walk,false,07:43:00.0,680.4176,36.8171,5,0
22372,Walk,false,07:38:00.0,982.2753,63.7395,6,0
22228,Bike,false,07:46:00.0,508.2136,9.0961,1,0
22685,Walk,false,07:40:00.0,871.4468,0,0,0
22190,Walk,false,07:46:00.0,520.0222,0,0,0
22011,Bike,false,07:49:00.0,343.5669,1.5,0,0
21763,Bike,false,07:46:00.0,524.3407,2.5,0,0
22260,Walk,false,07:46:00.0,526.9923,0,0,0
21992,Walk,false,07:44:00.0,656.0709,0,0,0
22360,Bike,false,07:47:00.0,476.344,14.3256,3,0
22395,Walk,false,07:45:00.0,597.3566,37.2402,6,0
22112,Walk,false,07:54:00.0,64.5067,0,0,0
22633,Walk,false,07:36:00.0,1160.2171,33.5384,2,0
22391,Walk,false,07:45:00.0,631.9517,0,0,0
22416,Bike,false,07:45:00.0,640.1695,2.3042,0,0
22084,Walk,false,07:41:00.0,890.4267,0,0,0
22514,Bike,false,07:53:00.0,176.6624,0,0,0
21995,Bike,false,07:45:00.0,661.6692,6.4198,0,0
21865,Walk,false,07:38:00.0,1085.7646,0,0,0
21760,Walk,false,07:50:00.0,366.7074,0,0,0
22711,Walk,false,07:46:00.0,616.338,0,0,0
21916,Walk,false,07:40:00.0,979.5039,0,0,0
22265,Bike,false,07:44:00.0,739.6032,23.6167,3,0
22420,Bike,false,07:45:00.0,680.9982,30.6698,4,0
22533,Bike,false,07:52:00.0,264.1255,13.4071,5,0
22701,Walk,false,07:39:00.0,1045.7634,15.7677,1,0
22510,Bike,false,07:53:00.0,209.2205,6.4051,3,0
22088,Walk,false,07:41:00.0,955.6352,0,0,0
21686,Bike,false,07:48:00.0,539.2166,1,0,0
21977,Bike,false,07:53:00.0,239.6536,0,0,0
22256,Walk,false,07:46:00.0,666.3748,0,0,0
22240,Walk,false,07:48:00.0,551.7309,0,0,0
22015,Bike,false,07:49:00.0,503.5045,2.5,0,0
22376,Walk,false,07:38:00.0,1164.1597,37.3819,3,0
22540,Bike,false,07:48:00.0,565.7521,29.845,5,0
21688,Walk,false,07:53:00.0,281.7459,0,0,0
22222,Walk,false,07:47:00.0,645.2404,0,0,0
22544,Bike,false,07:48:00.0,592.3165,4.3426,0,0
21857,Bike,false,07:53:00.0,294.9414,1.0383,0,0
21672,Bike,false,07:52:00.0,371.5971,8.1236,2,0
22734,Bike,false,07:48:00.0,620.3882,27.0228,4,0
22128,Bike,false,07:48:00.0,622.3187,24.5588,3,0
21659,Bike,false,07:52:00.0,382.988,10.7872,2,0
22521,Walk,false,07:55:00.0,206.3991,0,0,0
21723,Walk,false,07:28:00.0,1829.8458,0,0,0
21676,Bike,false,07:52:00.0,391.1162,15.704,4,0
22537,Bike,false,07:52:00.0,400.9987,24.1035,6,0
22433,Walk,false,07:50:00.0,521.8728,0,0,0
21973,Bike,false,07:53:00.0,342.9421,2,0,0
22124,Bike,false,07:48:00.0,646.515,10.6796,1,0
22480,Bike,false,07:52:00.0,408.7201,6.2337,1,0
22166,Bike,false,07:55:00.0,254.5867,0,0,0
22107,Walk,false,07:43:00.0,975.9791,0,0,0
22609,Walk,false,07:51:00.0,507.5003,0.2452,0,0
22045,Bike,false,07:50:00.0,572.2401,1.5,0,0
22279,Bike,false,07:52:00.0,454.5827,3,0,0
22170,Bike,false,07:55:00.0,274.8824,2.9927,1,0
22738,Bike,false,07:48:00.0,698.1972,32.8099,4,0
22111,Walk,false,07:43:00.0,1001.5648,30.2451,3,0
21663,Bike,false,07:52:00.0,467.4917,3.4801,0,0
21890,Walk,false,07:47:00.0,777.4029,9.7666,1,0
22042,Walk,false,07:49:00.0,659.0164,0,0,0
21959,Walk,false,07:39:00.0,1262.0773,0,0,0
22373,Walk,false,07:48:00.0,732.4406,0,0,0
