id,agent_type,hour,count
0,Pedestrian,8,45
0,Pedestrian,9,122
0,Pedestrian,10,1
0,Pedestrian,12,3
0,Pedestrian,14,2
0,Pedestrian,15,1
0,Pedestrian,16,59
0,Pedestrian,17,113
0,Pedestrian,18,1
0,Pedestrian,22,1
1,Pedestrian,8,38
1,Pedestrian,9,113
1,Pedestrian,10,1
1,Pedestrian,12,3
1,Pedestrian,14,2
1,Pedestrian,15,1
1,Pedestrian,16,46
1,Pedestrian,17,111
1,Pedestrian,18,1
1,Pedestrian,22,1
2,Car,9,1
2,Bike,8,6
2,Bike,9,6
2,Bike,15,4
2,Bike,16,10
2,Bike,17,20
2,Bike,22,1
2,Pedestrian,8,12
2,Pedestrian,9,28
2,Pedestrian,10,1
2,Pedestrian,13,2
2,Pedestrian,16,7
2,Pedestrian,17,31
3,Bike,7,1
3,Bike,8,11
3,Bike,9,8
3,Bike,15,1
3,Bike,16,34
3,Bike,17,52
4,Car,7,1
4,Car,8,6
4,Car,9,7
4,Car,10,2
4,Car,11,1
4,Car,12,3
4,Car,13,1
4,Car,14,2
4,Car,16,3
4,Car,17,11
4,Car,18,1
4,Bike,7,2
4,Bike,8,12
4,Bike,9,14
4,Bike,10,4
4,Bike,11,1
4,Bike,12,6
4,Bike,13,6
4,Bike,14,7
4,Bike,15,9
4,Bike,16,25
4,Bike,17,15
4,Bike,18,9
4,Bike,19,6
4,Bike,21,8
4,Bike,22,7
5,Car,7,1
5,Car,8,6
5,Car,9,7
5,Car,10,2
5,Car,11,1
5,Car,12,3
5,Car,13,1
5,Car,14,2
5,Car,16,3
5,Car,17,11
5,Car,18,1
5,Bike,8,32
5,Bike,9,35
5,Bike,10,1
5,Bike,12,1
5,Bike,13,3
5,Bike,14,4
5,Bike,15,6
5,Bike,16,14
5,Bike,17,18
5,Bike,18,2
5,Bike,19,2
5,Bike,21,5
5,Bike,22,5
9,Car,14,1
10,Pedestrian,9,3
11,Pedestrian,8,1
11,Pedestrian,9,3
11,Pedestrian,17,2
12,Pedestrian,9,1
12,Pedestrian,17,1
13,Pedestrian,8,1
13,Pedestrian,9,1
13,Pedestrian,16,1
13,Pedestrian,17,1
14,Bike,7,7
14,Bike,8,47
14,Bike,9,102
14,Bike,10,8
14,Bike,11,2
14,Bike,13,2
14,Bike,14,1
14,Bike,15,4
14,Bike,16,45
14,Bike,17,70
14,Bike,19,1
14,Pedestrian,7,6
14,Pedestrian,8,45
14,Pedestrian,9,86
14,Pedestrian,10,13
14,Pedestrian,11,1
14,Pedestrian,12,2
14,Pedestrian,13,3
14,Pedestrian,14,1
14,Pedestrian,15,4
14,Pedestrian,16,34
14,Pedestrian,17,60
14,Pedestrian,21,1
15,Bike,7,6
15,Bike,8,45
15,Bike,9,101
15,Bike,10,8
15,Bike,11,2
15,Bike,13,2
15,Bike,14,1
15,Bike,15,5
15,Bike,16,48
15,Bike,17,71
15,Bike,19,1
15,Pedestrian,7,8
15,Pedestrian,8,45
15,Pedestrian,9,85
15,Pedestrian,10,13
15,Pedestrian,11,1
15,Pedestrian,12,2
15,Pedestrian,13,3
15,Pedestrian,14,1
15,Pedestrian,15,4
15,Pedestrian,16,32
15,Pedestrian,17,56
15,Pedestrian,21,1
16,Bike,16,3
16,Bike,17,3
16,Pedestrian,16,2
17,Pedestrian,17,3
18,Bike,8,2
18,Bike,9,7
18,Bike,16,4
18,Bike,17,15
19,Bike,7,5
19,Bike,8,55
19,Bike,9,94
19,Bike,10,7
19,Bike,11,2
19,Bike,12,1
19,Bike,13,4
19,Bike,14,1
19,Bike,15,4
19,Bike,16,79
19,Bike,17,133
19,Bike,18,2
19,Bike,19,4
20,Bike,7,6
20,Bike,8,45
20,Bike,9,101
20,Bike,10,8
20,Bike,11,2
20,Bike,13,2
20,Bike,14,1
20,Bike,15,5
20,Bike,16,49
20,Bike,17,70
20,Bike,19,1
20,Pedestrian,7,6
20,Pedestrian,8,43
20,Pedestrian,9,83
20,Pedestrian,10,13
20,Pedestrian,11,1
20,Pedestrian,12,2
20,Pedestrian,13,3
20,Pedestrian,14,1
20,Pedestrian,15,3
20,Pedestrian,16,33
20,Pedestrian,17,56
20,Pedestrian,21,1
21,Bike,7,6
21,Bike,8,45
21,Bike,9,102
21,Bike,10,8
21,Bike,11,2
21,Bike,13,2
21,Bike,14,1
21,Bike,15,5
21,Bike,16,49
21,Bike,17,69
21,Bike,19,1
21,Pedestrian,8,9
21,Pedestrian,9,18
21,Pedestrian,10,4
21,Pedestrian,12,2
21,Pedestrian,13,1
21,Pedestrian,15,1
21,Pedestrian,16,1
21,Pedestrian,17,10
22,Bike,8,2
22,Bike,9,11
22,Bike,14,2
22,Bike,16,20
22,Bike,17,27
22,Bike,19,2
23,Bike,8,2
23,Bike,9,7
23,Bike,16,4
23,Bike,17,15
24,Bike,7,4
24,Bike,8,36
24,Bike,9,63
24,Bike,10,1
24,Bike,13,1
24,Bike,15,3
24,Bike,16,34
24,Bike,17,58
24,Bike,18,1
24,Bike,19,1
24,Pedestrian,8,5
24,Pedestrian,9,5
24,Pedestrian,16,3
24,Pedestrian,17,7
25,Bike,7,15
25,Bike,8,74
25,Bike,9,139
25,Bike,10,3
25,Bike,11,3
25,Bike,13,1
25,Bike,14,6
25,Bike,15,4
25,Bike,16,54
25,Bike,17,92
25,Bike,19,1
25,Pedestrian,7,8
25,Pedestrian,8,42
25,Pedestrian,9,91
25,Pedestrian,10,13
25,Pedestrian,11,1
25,Pedestrian,12,2
25,Pedestrian,13,3
25,Pedestrian,14,1
25,Pedestrian,15,5
25,Pedestrian,16,32
25,Pedestrian,17,58
25,Pedestrian,21,1
26,Bike,9,4
26,Bike,14,2
26,Bike,16,16
26,Bike,17,12
26,Bike,19,2
27,Bike,7,4
27,Bike,8,34
27,Bike,9,65
27,Bike,10,1
27,Bike,13,1
27,Bike,15,3
27,Bike,16,34
27,Bike,17,58
27,Bike,18,1
27,Bike,19,1
27,Pedestrian,8,5
27,Pedestrian,9,5
27,Pedestrian,16,3
27,Pedestrian,17,7
28,Bike,7,4
28,Bike,8,34
28,Bike,9,65
28,Bike,10,1
28,Bike,13,1
28,Bike,15,3
28,Bike,16,34
28,Bike,17,58
28,Bike,18,1
28,Bike,19,1
28,Pedestrian,7,1
28,Pedestrian,8,10
28,Pedestrian,9,68
28,Pedestrian,10,1
28,Pedestrian,14,1
28,Pedestrian,15,1
28,Pedestrian,16,12
28,Pedestrian,17,22
29,Bike,7,2
29,Bike,8,4
29,Bike,9,20
29,Bike,16,10
29,Bike,17,8
29,Pedestrian,7,1
29,Pedestrian,8,13
29,Pedestrian,9,46
29,Pedestrian,13,1
29,Pedestrian,15,3
29,Pedestrian,16,16
29,Pedestrian,17,11
30,Bike,7,17
30,Bike,8,87
30,Bike,9,137
30,Bike,10,3
30,Bike,11,1
30,Bike,14,6
30,Bike,15,5
30,Bike,16,68
30,Bike,17,81
30,Pedestrian,7,25
30,Pedestrian,8,166
30,Pedestrian,9,386
30,Pedestrian,10,22
30,Pedestrian,11,3
30,Pedestrian,12,7
30,Pedestrian,13,3
30,Pedestrian,14,7
30,Pedestrian,15,13
30,Pedestrian,16,153
30,Pedestrian,17,251
30,Pedestrian,18,2
30,Pedestrian,21,1
31,Bike,7,16
31,Bike,8,80
31,Bike,9,130
31,Bike,10,3
31,Bike,11,1
31,Bike,14,6
31,Bike,15,4
31,Bike,16,64
31,Bike,17,86
31,Pedestrian,7,23
31,Pedestrian,8,172
31,Pedestrian,9,372
31,Pedestrian,10,22
31,Pedestrian,11,3
31,Pedestrian,12,7
31,Pedestrian,13,3
31,Pedestrian,14,7
31,Pedestrian,15,13
31,Pedestrian,16,155
31,Pedestrian,17,245
31,Pedestrian,18,2
31,Pedestrian,21,1
32,Bike,7,16
32,Bike,8,80
32,Bike,9,132
32,Bike,10,3
32,Bike,11,1
32,Bike,14,6
32,Bike,15,4
32,Bike,16,61
32,Bike,17,88
32,Pedestrian,7,14
32,Pedestrian,8,93
32,Pedestrian,9,215
32,Pedestrian,10,18
32,Pedestrian,11,2
32,Pedestrian,12,4
32,Pedestrian,13,3
32,Pedestrian,14,1
32,Pedestrian,15,11
32,Pedestrian,16,90
32,Pedestrian,17,138
32,Pedestrian,21,1
33,Bike,7,4
33,Bike,8,34
33,Bike,9,58
33,Bike,10,3
33,Bike,13,1
33,Bike,14,2
33,Bike,15,1
33,Bike,16,40
33,Bike,17,50
33,Pedestrian,8,2
33,Pedestrian,9,5
33,Pedestrian,16,4
33,Pedestrian,17,3
34,Bike,7,4
34,Bike,8,25
34,Bike,9,49
34,Bike,10,2
34,Bike,13,2
34,Bike,14,1
34,Bike,15,1
34,Bike,16,46
34,Bike,17,60
34,Pedestrian,7,5
34,Pedestrian,8,75
34,Pedestrian,9,130
34,Pedestrian,10,2
34,Pedestrian,11,2
34,Pedestrian,14,5
34,Pedestrian,15,2
34,Pedestrian,16,51
34,Pedestrian,17,89
34,Pedestrian,18,1
35,Car,8,13
35,Car,9,64
35,Car,10,11
35,Car,11,3
35,Car,12,4
35,Car,13,1
35,Car,14,4
35,Car,17,8
35,Bike,7,2
35,Bike,9,1
35,Bike,16,1
35,Bike,17,3
36,Car,8,12
36,Car,9,65
36,Car,10,11
36,Car,11,3
36,Car,12,4
36,Car,13,1
36,Car,14,4
36,Car,17,8
36,Bike,7,2
36,Bike,9,1
36,Bike,16,1
36,Bike,17,3
37,Car,8,12
37,Car,9,65
37,Car,10,11
37,Car,11,3
37,Car,12,4
37,Car,13,1
37,Car,14,4
37,Car,17,8
37,Bike,7,2
37,Bike,9,1
37,Bike,16,1
37,Bike,17,3
38,Car,8,12
38,Car,9,65
38,Car,10,11
38,Car,11,3
38,Car,12,4
38,Car,13,1
38,Car,14,4
38,Car,17,8
38,Bike,7,2
38,Bike,9,1
38,Bike,16,1
38,Bike,17,3
41,Car,17,3
41,Bike,8,1
41,Bike,9,3
41,Bike,17,3
42,Car,17,3
45,Bike,9,1
45,Bike,17,1
46,Bike,7,15
46,Bike,8,51
46,Bike,9,77
46,Bike,10,3
46,Bike,11,1
46,Bike,12,4
46,Bike,13,2
46,Bike,14,2
46,Bike,15,2
46,Bike,16,65
46,Bike,17,95
46,Bike,18,6
46,Bike,19,4
46,Bike,21,2
46,Bike,22,2
47,Bike,7,15
47,Bike,8,51
47,Bike,9,77
47,Bike,10,3
47,Bike,11,1
47,Bike,12,4
47,Bike,13,2
47,Bike,14,2
47,Bike,15,2
47,Bike,16,64
47,Bike,17,96
47,Bike,18,6
47,Bike,19,4
47,Bike,21,2
47,Bike,22,2
48,Bike,7,15
48,Bike,8,51
48,Bike,9,77
48,Bike,10,3
48,Bike,11,1
48,Bike,12,4
48,Bike,13,2
48,Bike,14,2
48,Bike,15,2
48,Bike,16,64
48,Bike,17,96
48,Bike,18,6
48,Bike,19,4
48,Bike,21,2
48,Bike,22,2
50,Bike,7,4
50,Bike,8,52
50,Bike,9,81
50,Bike,10,3
50,Bike,11,1
50,Bike,12,1
50,Bike,13,3
50,Bike,14,3
50,Bike,15,4
50,Bike,16,80
50,Bike,17,129
50,Bike,18,2
50,Bike,19,3
51,Bike,8,9
51,Bike,9,16
51,Bike,10,1
51,Bike,14,1
51,Bike,16,8
51,Bike,17,7
56,Car,7,1
56,Car,8,19
56,Car,9,19
56,Car,10,9
56,Car,11,1
56,Car,12,7
56,Car,14,5
56,Car,16,7
56,Car,17,32
56,Bike,7,2
56,Bike,8,22
56,Bike,9,19
56,Bike,10,14
56,Bike,11,1
56,Bike,12,10
56,Bike,13,1
56,Bike,14,11
56,Bike,15,1
56,Bike,16,18
56,Bike,17,20
56,Pedestrian,7,20
56,Pedestrian,8,160
56,Pedestrian,9,185
56,Pedestrian,10,65
56,Pedestrian,11,68
56,Pedestrian,12,56
56,Pedestrian,13,80
56,Pedestrian,14,50
56,Pedestrian,15,56
56,Pedestrian,16,145
56,Pedestrian,17,212
56,Pedestrian,18,44
56,Pedestrian,19,23
56,Pedestrian,20,1
56,Pedestrian,21,11
56,Pedestrian,22,24
57,Car,7,1
57,Car,8,19
57,Car,9,19
57,Car,10,9
57,Car,11,1
57,Car,12,7
57,Car,14,5
57,Car,16,7
57,Car,17,32
57,Bike,7,2
57,Bike,8,22
57,Bike,9,19
57,Bike,10,14
57,Bike,11,1
57,Bike,12,10
57,Bike,13,1
57,Bike,14,11
57,Bike,15,1
57,Bike,16,18
57,Bike,17,20
57,Pedestrian,7,14
57,Pedestrian,8,143
57,Pedestrian,9,136
57,Pedestrian,10,59
57,Pedestrian,11,25
57,Pedestrian,12,56
57,Pedestrian,13,70
57,Pedestrian,14,42
57,Pedestrian,15,44
57,Pedestrian,16,90
57,Pedestrian,17,134
57,Pedestrian,18,35
57,Pedestrian,19,14
57,Pedestrian,20,1
57,Pedestrian,21,5
57,Pedestrian,22,8
58,Car,7,1
58,Car,8,19
58,Car,9,20
58,Car,10,10
58,Car,11,1
58,Car,12,8
58,Car,13,2
58,Car,14,4
58,Car,15,1
58,Car,16,7
58,Car,17,35
58,Car,18,1
58,Bike,7,2
58,Bike,8,17
58,Bike,9,10
58,Bike,10,25
58,Bike,11,3
58,Bike,12,5
58,Bike,14,9
58,Bike,15,5
58,Bike,16,39
58,Bike,17,38
58,Bike,18,6
58,Bike,19,3
58,Bike,21,6
58,Bike,22,3
58,Pedestrian,7,14
58,Pedestrian,8,79
58,Pedestrian,9,99
58,Pedestrian,10,46
58,Pedestrian,11,14
58,Pedestrian,12,40
58,Pedestrian,13,62
58,Pedestrian,14,21
58,Pedestrian,15,30
58,Pedestrian,16,69
58,Pedestrian,17,121
58,Pedestrian,18,23
58,Pedestrian,19,8
58,Pedestrian,20,1
58,Pedestrian,21,6
58,Pedestrian,22,7
59,Car,7,1
59,Car,8,20
59,Car,9,20
59,Car,10,10
59,Car,11,1
59,Car,12,8
59,Car,13,2
59,Car,14,4
59,Car,15,1
59,Car,16,7
59,Car,17,35
59,Car,18,1
59,Bike,7,2
59,Bike,8,17
59,Bike,9,9
59,Bike,10,25
59,Bike,11,3
59,Bike,12,5
59,Bike,14,9
59,Bike,15,5
59,Bike,16,39
59,Bike,17,39
59,Bike,18,6
59,Bike,19,3
59,Bike,21,6
59,Bike,22,3
59,Pedestrian,7,4
59,Pedestrian,8,41
59,Pedestrian,9,47
59,Pedestrian,10,46
59,Pedestrian,11,13
59,Pedestrian,12,40
59,Pedestrian,13,63
59,Pedestrian,14,24
59,Pedestrian,15,23
59,Pedestrian,16,48
59,Pedestrian,17,67
59,Pedestrian,18,24
59,Pedestrian,19,7
59,Pedestrian,21,10
59,Pedestrian,22,6
60,Car,7,1
60,Car,8,21
60,Car,9,20
60,Car,10,10
60,Car,11,1
60,Car,12,8
60,Car,13,2
60,Car,14,4
60,Car,15,1
60,Car,16,6
60,Car,17,35
60,Car,18,1
60,Bike,7,2
60,Bike,8,25
60,Bike,9,19
60,Bike,10,25
60,Bike,11,3
60,Bike,12,5
60,Bike,14,9
60,Bike,15,5
60,Bike,16,30
60,Bike,17,30
60,Bike,18,6
60,Bike,19,3
60,Bike,21,6
60,Bike,22,3
60,Pedestrian,7,4
60,Pedestrian,8,41
60,Pedestrian,9,49
60,Pedestrian,10,56
60,Pedestrian,11,10
60,Pedestrian,12,32
60,Pedestrian,13,28
60,Pedestrian,14,15
60,Pedestrian,15,15
60,Pedestrian,16,30
60,Pedestrian,17,55
60,Pedestrian,18,14
60,Pedestrian,19,2
60,Pedestrian,21,5
61,Car,8,15
61,Car,9,13
61,Car,10,8
61,Car,12,3
61,Car,13,2
61,Car,14,3
61,Car,15,1
61,Car,16,3
61,Car,17,24
61,Bike,8,2
61,Bike,9,3
61,Bike,15,1
61,Bike,16,12
61,Bike,17,18
61,Pedestrian,7,1
61,Pedestrian,8,2
61,Pedestrian,9,7
61,Pedestrian,11,1
61,Pedestrian,12,1
61,Pedestrian,15,1
61,Pedestrian,16,12
61,Pedestrian,17,43
64,Car,16,2
64,Car,17,2
64,Bike,7,4
64,Bike,8,43
64,Bike,9,65
64,Bike,10,2
64,Bike,11,1
64,Bike,12,1
64,Bike,13,3
64,Bike,14,2
64,Bike,15,4
64,Bike,16,72
64,Bike,17,122
64,Bike,18,2
64,Bike,19,3
65,Bike,7,1
65,Bike,8,13
65,Bike,9,27
65,Bike,10,2
65,Bike,14,1
65,Bike,16,23
65,Bike,17,16
66,Bike,7,1
66,Bike,8,13
66,Bike,9,27
66,Bike,10,2
66,Bike,14,1
66,Bike,16,23
66,Bike,17,16
69,Car,9,2
69,Car,17,2
69,Bike,17,2
70,Car,9,1
70,Car,17,2
70,Bike,17,1
72,Car,8,2
72,Car,9,9
72,Car,11,2
72,Car,12,1
72,Car,15,1
72,Car,16,2
72,Car,17,2
73,Car,8,2
73,Car,9,9
73,Car,11,2
73,Car,12,1
73,Car,15,1
73,Car,16,2
73,Car,17,2
74,Car,8,2
74,Car,9,7
74,Car,11,2
74,Car,12,1
74,Car,15,1
74,Car,16,2
74,Car,17,2
75,Car,8,2
75,Car,9,7
75,Car,11,2
75,Car,12,1
75,Car,15,1
75,Car,16,2
75,Car,17,2
76,Car,8,2
76,Car,9,8
76,Car,11,2
76,Car,12,1
76,Car,15,1
76,Car,16,2
76,Car,17,4
78,Car,9,1
78,Car,16,2
78,Car,17,2
79,Car,9,1
79,Car,16,2
79,Car,17,2
79,Bike,8,2
79,Bike,9,7
79,Bike,15,2
79,Bike,16,6
79,Bike,17,12
80,Car,9,1
80,Car,16,2
80,Car,17,2
80,Bike,8,2
80,Bike,9,7
80,Bike,15,2
80,Bike,16,6
80,Bike,17,12
85,Car,9,2
85,Car,17,2
86,Car,8,7
86,Car,9,47
86,Car,10,3
86,Car,11,2
86,Car,13,1
86,Car,14,3
86,Car,16,3
86,Car,17,8
86,Bike,7,6
86,Bike,8,10
86,Bike,9,12
86,Bike,10,2
86,Bike,16,13
86,Bike,17,15
87,Car,7,2
87,Car,8,27
87,Car,9,53
87,Car,10,9
87,Car,11,2
87,Car,12,4
87,Car,13,3
87,Car,14,9
87,Car,15,3
87,Car,16,5
87,Car,17,4
87,Bike,7,6
87,Bike,8,10
87,Bike,9,12
87,Bike,10,2
87,Bike,16,14
87,Bike,17,13
88,Car,7,2
88,Car,8,27
88,Car,9,53
88,Car,10,9
88,Car,11,2
88,Car,12,4
88,Car,13,3
88,Car,14,9
88,Car,15,3
88,Car,16,5
88,Car,17,4
88,Bike,16,1
89,Car,7,2
89,Car,8,9
89,Car,9,102
89,Car,10,2
89,Car,12,2
89,Car,14,3
89,Car,16,6
89,Car,17,21
89,Bike,7,23
89,Bike,8,19
89,Bike,9,20
89,Bike,10,3
89,Bike,11,1
89,Bike,12,3
89,Bike,15,20
89,Bike,16,18
89,Bike,17,18
89,Bike,19,1
89,Bike,22,1
90,Car,8,7
90,Car,9,34
90,Car,11,1
90,Car,12,1
90,Car,14,1
90,Car,16,1
90,Car,17,2
90,Bike,7,90
90,Bike,8,34
90,Bike,9,19
90,Bike,10,1
90,Bike,11,1
90,Bike,12,1
90,Bike,14,1
90,Bike,15,56
90,Bike,16,50
90,Bike,17,12
90,Bike,19,1
90,Bike,22,1
91,Car,8,8
91,Car,9,38
91,Car,11,1
91,Car,12,1
91,Car,14,1
91,Car,17,4
91,Bike,7,88
91,Bike,8,54
91,Bike,9,43
91,Bike,10,3
91,Bike,11,1
91,Bike,12,3
91,Bike,14,1
91,Bike,15,54
91,Bike,16,57
91,Bike,17,18
91,Bike,19,1
91,Bike,22,1
92,Car,8,8
92,Car,9,38
92,Car,11,1
92,Car,12,1
92,Car,14,1
92,Car,17,4
92,Bike,7,30
92,Bike,8,21
92,Bike,9,23
92,Bike,10,3
92,Bike,11,1
92,Bike,12,3
92,Bike,15,23
92,Bike,16,22
92,Bike,17,13
92,Bike,19,1
92,Bike,22,1
93,Car,8,15
93,Car,9,40
93,Car,10,3
93,Car,12,1
93,Car,15,2
93,Car,16,6
93,Car,17,9
93,Bike,8,4
93,Bike,9,2
93,Bike,11,1
93,Bike,15,2
93,Bike,16,12
93,Bike,17,16
93,Pedestrian,8,26
93,Pedestrian,9,49
93,Pedestrian,10,1
93,Pedestrian,12,1
93,Pedestrian,14,1
93,Pedestrian,15,3
93,Pedestrian,16,37
93,Pedestrian,17,49
93,Pedestrian,22,1
94,Car,7,3
94,Car,8,26
94,Car,9,162
94,Car,10,3
94,Car,11,2
94,Car,12,2
94,Car,14,7
94,Car,15,2
94,Car,16,11
94,Car,17,29
94,Bike,6,1
94,Bike,7,93
94,Bike,8,31
94,Bike,9,50
94,Bike,10,2
94,Bike,14,1
94,Bike,15,15
94,Bike,16,64
94,Bike,17,64
95,Car,8,42
95,Car,9,171
95,Car,10,7
95,Car,11,5
95,Car,12,1
95,Car,13,1
95,Car,14,5
95,Car,15,4
95,Car,16,29
95,Car,17,43
95,Bike,7,38
95,Bike,8,35
95,Bike,9,68
95,Bike,10,2
95,Bike,11,1
95,Bike,12,1
95,Bike,14,3
95,Bike,15,6
95,Bike,16,47
95,Bike,17,35
96,Car,8,9
96,Car,9,50
96,Car,10,1
96,Car,16,11
96,Car,17,28
96,Bike,6,1
96,Bike,7,93
96,Bike,8,30
96,Bike,9,50
96,Bike,10,2
96,Bike,14,1
96,Bike,15,15
96,Bike,16,62
96,Bike,17,63
97,Car,8,3
97,Car,9,2
97,Bike,8,3
97,Bike,9,4
97,Bike,16,3
97,Bike,17,1
98,Car,8,3
98,Car,9,2
99,Car,8,4
99,Car,9,11
99,Car,12,1
99,Car,16,2
99,Car,17,2
99,Bike,8,33
99,Bike,9,45
99,Bike,10,3
99,Bike,14,1
99,Bike,16,21
99,Bike,17,25
100,Car,9,1
100,Bike,8,11
100,Bike,9,8
100,Bike,15,1
100,Bike,16,20
100,Bike,17,28
100,Pedestrian,8,4
100,Pedestrian,9,15
100,Pedestrian,16,8
100,Pedestrian,17,10
101,Car,8,8
101,Car,9,48
101,Car,10,1
101,Car,11,3
101,Car,13,1
101,Car,14,1
101,Car,16,3
101,Car,17,4
101,Bike,7,5
101,Bike,8,3
101,Bike,9,8
101,Bike,10,1
101,Bike,12,3
101,Bike,13,2
101,Bike,15,1
101,Bike,16,16
101,Bike,17,22
101,Bike,19,1
101,Bike,20,1
101,Pedestrian,8,25
101,Pedestrian,9,24
101,Pedestrian,10,2
101,Pedestrian,11,1
101,Pedestrian,13,1
101,Pedestrian,15,1
101,Pedestrian,16,13
101,Pedestrian,17,34
102,Car,9,2
102,Car,17,2
102,Bike,8,3
102,Bike,9,4
102,Bike,10,1
102,Bike,15,1
102,Bike,16,4
102,Bike,17,7
103,Car,7,3
103,Car,8,11
103,Car,9,76
103,Car,10,4
103,Car,12,4
103,Car,17,11
103,Bike,7,6
103,Bike,8,9
103,Bike,9,14
103,Bike,10,1
103,Bike,12,1
103,Bike,15,1
103,Bike,16,15
103,Bike,17,21
103,Pedestrian,7,5
103,Pedestrian,8,35
103,Pedestrian,9,91
103,Pedestrian,10,1
103,Pedestrian,11,1
103,Pedestrian,12,1
103,Pedestrian,15,2
103,Pedestrian,16,38
103,Pedestrian,17,86
103,Pedestrian,19,1
103,Pedestrian,22,3
104,Car,8,12
104,Car,9,55
104,Car,10,2
104,Car,11,3
104,Car,14,3
104,Car,15,1
104,Car,16,7
104,Car,17,12
104,Bike,7,1
104,Bike,8,7
104,Bike,9,13
104,Bike,10,1
104,Bike,12,1
104,Bike,14,1
104,Bike,16,2
104,Bike,17,9
104,Pedestrian,7,2
104,Pedestrian,8,2
104,Pedestrian,9,11
104,Pedestrian,11,1
104,Pedestrian,15,3
104,Pedestrian,16,2
104,Pedestrian,17,6
105,Car,8,1
105,Car,9,4
105,Car,10,3
105,Car,11,2
105,Car,12,3
105,Car,14,2
105,Car,16,2
105,Car,17,4
105,Bike,7,4
105,Bike,8,24
105,Bike,9,38
105,Bike,10,1
105,Bike,12,2
105,Bike,14,2
105,Bike,15,3
105,Bike,16,29
105,Bike,17,48
106,Car,7,1
106,Car,8,21
106,Car,9,44
106,Car,10,18
106,Car,11,2
106,Car,12,10
106,Car,13,1
106,Car,14,6
106,Car,16,9
106,Car,17,14
106,Bike,8,27
106,Bike,9,43
106,Bike,10,5
106,Bike,11,1
106,Bike,12,6
106,Bike,13,5
106,Bike,14,5
106,Bike,15,4
106,Bike,16,31
106,Bike,17,51
106,Bike,19,2
106,Bike,20,1
106,Bike,22,1
107,Car,7,1
107,Car,8,21
107,Car,9,44
107,Car,10,18
107,Car,11,2
107,Car,12,10
107,Car,13,1
107,Car,14,6
107,Car,16,9
107,Car,17,14
107,Bike,8,27
107,Bike,9,43
107,Bike,10,5
107,Bike,11,1
107,Bike,12,6
107,Bike,13,5
107,Bike,14,5
107,Bike,15,4
107,Bike,16,31
107,Bike,17,51
107,Bike,19,2
107,Bike,20,1
107,Bike,22,1
108,Car,7,2
108,Car,8,27
108,Car,9,53
108,Car,10,9
108,Car,11,2
108,Car,12,4
108,Car,13,3
108,Car,14,9
108,Car,15,3
108,Car,16,5
108,Car,17,4
108,Bike,16,1
109,Car,7,1
109,Car,8,12
109,Car,9,55
109,Car,10,2
109,Car,11,2
109,Car,14,3
109,Car,15,1
109,Car,16,8
109,Car,17,11
109,Bike,7,1
109,Bike,8,5
109,Bike,9,9
109,Bike,10,1
109,Bike,12,1
109,Bike,14,1
109,Bike,16,4
109,Bike,17,12
109,Pedestrian,8,3
109,Pedestrian,9,4
109,Pedestrian,10,1
109,Pedestrian,11,2
109,Pedestrian,14,1
109,Pedestrian,15,1
109,Pedestrian,16,2
109,Pedestrian,17,3
110,Car,8,24
110,Car,9,117
110,Car,10,3
110,Car,11,6
110,Car,13,1
110,Car,14,4
110,Car,15,1
110,Car,16,22
110,Car,17,29
110,Bike,8,14
110,Bike,9,29
110,Bike,10,2
110,Bike,12,1
110,Bike,14,1
110,Bike,16,20
110,Bike,17,37
110,Pedestrian,7,8
110,Pedestrian,8,12
110,Pedestrian,9,34
110,Pedestrian,15,2
110,Pedestrian,16,17
110,Pedestrian,17,32
113,Car,7,2
113,Car,8,9
113,Car,9,102
113,Car,10,2
113,Car,12,2
113,Car,14,3
113,Car,16,6
113,Car,17,21
113,Bike,7,5
113,Bike,8,5
113,Bike,9,17
113,Bike,12,1
113,Bike,15,2
113,Bike,16,16
113,Bike,17,30
113,Bike,19,1
113,Bike,22,1
113,Pedestrian,7,1
113,Pedestrian,8,4
113,Pedestrian,9,16
113,Pedestrian,14,1
113,Pedestrian,15,1
113,Pedestrian,16,6
113,Pedestrian,17,14
114,Car,8,20
114,Car,9,45
114,Car,10,5
114,Car,11,3
114,Car,12,3
114,Car,13,1
114,Car,14,1
114,Car,16,15
114,Car,17,19
114,Bike,8,6
114,Bike,9,15
114,Bike,10,5
114,Bike,11,1
114,Bike,12,3
114,Bike,16,4
114,Bike,17,11
115,Car,8,20
115,Car,9,45
115,Car,10,5
115,Car,11,3
115,Car,12,3
115,Car,13,1
115,Car,14,1
115,Car,16,15
115,Car,17,19
115,Bike,8,6
115,Bike,9,15
115,Bike,10,5
115,Bike,11,1
115,Bike,12,3
115,Bike,16,4
115,Bike,17,11
116,Car,7,1
116,Car,8,21
116,Car,9,38
116,Car,10,7
116,Car,11,1
116,Car,13,1
116,Car,14,1
116,Car,16,13
116,Car,17,21
116,Bike,8,27
116,Bike,9,22
116,Bike,10,18
116,Bike,11,4
116,Bike,12,14
116,Bike,14,6
116,Bike,15,2
116,Bike,16,4
116,Bike,17,18
117,Car,7,1
117,Car,8,32
117,Car,9,113
117,Car,10,17
117,Car,11,1
117,Car,12,8
117,Car,14,11
117,Car,15,3
117,Car,16,8
117,Car,17,46
117,Car,18,1
118,Car,7,1
118,Car,8,32
118,Car,9,113
118,Car,10,17
118,Car,11,1
118,Car,12,8
